timestamp,CNSW_demand_norm,CQ_demand_norm,CSA_demand_norm,GG_demand_norm,NNSW_demand_norm,NQ_demand_norm,SESA_demand_norm,SNSW_demand_norm,SNW_demand_norm,SQ_demand_norm,TAS_demand_norm,VIC_demand_norm,NSW_Solar_norm,QLD_Solar_norm,SA_Solar_norm,VIC_Solar_norm,NSW_Wind_norm,QLD_Wind_norm,SA_Wind_norm,TAS_Wind_norm,VIC_Wind_norm
2024-07-01 06:30:00,1.2704851179618266,1.1971873458042355,0.30955714067676243,1.032235649567138,0.8838103483036316,1.1555252601801154,1.2377548485891812,1.332275181903487,1.245591665433435,1.2491534428996354,1.330984416136128,1.2710966441812688,0.0,0.0006756630734398836,0.0,0.0,0.5758431732078668,0.5214985346318747,0.7017624978894476,0.517770033246077,0.21760316033167262
2024-07-01 07:00:00,1.2941964460742306,1.206716619523468,0.4341562484457474,1.0342462520886053,0.9573914393507462,1.1616065599979892,1.274002627428402,1.3523624035016466,1.269839345019203,1.2600495977045922,1.3931804286074325,1.2915762754388964,0.003197785294657224,0.06381391873394436,0.0,0.0,0.5812111559216905,0.4028588641269094,0.6593397481813993,0.49998565808506223,0.25257248697685625
2024-07-01 07:30:00,1.3013817991972623,1.1903328538994962,0.5507000219748116,1.0318441665795832,0.9147959572833596,1.1478188327944134,1.307984456135936,1.3530701445966544,1.2779347150020917,1.2422798063942224,1.4303003184728855,1.3085115483077236,0.11373608157109728,0.28302814451179437,0.0,0.007315899661531437,0.5806750449330385,0.30892570586312507,0.6335537744911753,0.48769703110703877,0.29383728492776257
2024-07-01 08:00:00,1.3010251338926553,1.1739227089594746,0.5746396893690177,1.0292648143349594,0.8759681485259346,1.134556690918851,1.332133587078616,1.3496410699350123,1.2780044775528032,1.2243228690294972,1.4365784389570488,1.3002356042992405,0.321969292664028,0.3020679638270909,0.0744779961587139,0.1171753560804254,0.5784454619726065,0.2583221570211804,0.5733900468991877,0.4869209972700738,0.31625722451040283
2024-07-01 08:30:00,1.2835717779260014,1.1491722405028897,0.42250759039443764,1.0251642144704438,0.759710475481029,1.1152185680987872,1.3213676560689902,1.3297077911596993,1.2608715929128393,1.197047228018684,1.4163892875868136,1.2818589889884597,0.4813010674046734,0.3903763444687318,0.44091994717737626,0.5215998080010056,0.5510462161225527,0.21327449599666787,0.5618632578726808,0.47349284245741513,0.32528389989307793
2024-07-01 09:00:00,1.2668322829334615,1.1185940249814914,0.24476158590939312,1.0200991671498902,0.6406025139700469,1.0913236785611737,1.2946874986786239,1.3099593507525802,1.2445270643224755,1.163350267293359,1.3874455117040594,1.2615766462081084,0.7448456281189866,0.4485883341160581,0.5708749202370177,1.0134299482158127,0.5099904408243375,0.20293123044193004,0.48111131078481584,0.4836156124177549,0.2940714772400455
2024-07-01 09:30:00,1.2497178546662409,1.0963638162079405,0.05389113119735722,1.016349105431976,0.5399425084698302,1.0741663966752149,1.2638876852737528,1.2915189951923554,1.227573222951376,1.1387907504076327,1.3541783844809685,1.2333632466250617,0.7539758799417134,0.4935099697217173,0.9798545486575049,1.023145382490475,0.41720165425207034,0.20164240254652654,0.39628884205087633,0.5020020606839772,0.24548722886870633
2024-07-01 10:00:00,1.2332171391151334,1.0860547536782021,0.0,1.0146076032885247,0.43240897643324616,1.0662175781003609,1.232676095697413,1.2728708888105773,1.2113480878739296,1.1273992304358957,1.3357028776456912,1.2105993053882973,0.738907496354422,0.5238886923224215,1.0388387394078256,0.9912677301850614,0.42943583099671845,0.1585716655432622,0.38361327645229176,0.532621981414729,0.21556606362516534
2024-07-01 10:30:00,1.2187027849705263,1.0785099783301324,0.0,1.0133091806826402,0.3557497610385313,1.0604756360595553,1.1990347383234652,1.257953924083596,1.1968696172363822,1.119040409123371,1.316842630952788,1.1891422333996853,0.7324225027431448,0.5871738770913009,1.063031926993461,0.9477398189843071,0.425036441836246,0.13655248076321005,0.3573646576438848,0.5745992763810829,0.1847081068324703
2024-07-01 11:00:00,1.2045521838604096,1.0804338022766065,0.0,1.0135548628002358,0.2783749756600937,1.0622095459965608,1.17971510748587,1.2431922243068103,1.1827843726402782,1.1210936989857567,1.2961420009610607,1.169587201723277,0.7081635257335323,0.6611253157716755,1.0685647438629367,0.8954004646678079,0.4330894232705043,0.12767317587098995,0.3977042606752229,0.6346715058366903,0.24269153393480958
2024-07-01 11:30:00,1.1979487770950723,1.0795209146361122,0.0,1.0133688070974742,0.260096701262853,1.0616062553338905,1.1684537149767131,1.2377815864566928,1.1760060998485373,1.12005586357587,1.2794341657896928,1.1536471364487924,0.6933825579623447,0.6155565547676002,1.0624809926601066,0.8496258190886782,0.40672851591325443,0.10190938173157628,0.42084402998938425,0.6758359044324075,0.3191573216736875
2024-07-01 12:00:00,1.1853437264095799,1.0848476411548176,0.0,1.0142385796461377,0.17077094740112508,1.0658084202657407,1.1705816859432983,1.2229409402387401,1.163694273001101,1.1259143958481588,1.2478622742580021,1.1447901993446867,0.6908393248977671,0.5937269340385244,1.0467607228427607,0.8166434661322965,0.3476796051530389,0.09734598550885623,0.4838953323714069,0.7214005429935959,0.39383053637644055
