number,name,base_voltage,angle,magnitude,area,x,y
1080,bus_3338,110.0,-0.33948755912561607,1.0502873154873043,11,-434,2896
1226,bus_3178,11.0,-0.45577716250396194,1.0179412099170717,11,-1332,2344
1177,bus_3430,20.0,0.05191106475594986,1.01726,9,-147,4530
1427,bus_1120,330.0,-0.20870194550937252,1.044742095039011,2,692,-193
1321,starbus_xf_1121_1123_1635_7,500.0,-0.07394075609884311,1.0088430418000627,2,715,112
1446,bus_3151,132.0,-0.16090887164936346,1.0603389402785157,9,-54,5307
1897,bus_5040,16.0,-0.04711495664632632,0.98685,15,883,-5645
909,bus_1079,12.5,0.1962710873275589,1.01275,4,1451,-1534
1122,bus_3018,110.0,-0.32563687607497965,1.0481141589122671,9,-758,4083
723,bus_4008,1.0,0.9320231696797959,1.0744380359669108,12,-2595,-596
1783,bus_3504,110.0,-0.3255137120306017,1.0462500904038095,11,-479,2780
79,bus_1610,33.0,-0.3892133584563728,1.0523855890130898,3,1095,-676
1448,bus_3443,19.5,0.055277628840973814,0.98849,9,-209,4591
1491,bus_1599,66.0,-0.3617986901786365,1.0257164589487764,1,-1094,1961
838,bus_2284,66.0,-0.5500985318523622,1.03831939788805,6,935,-3619
879,bus_3535,132.0,0.020523798898577215,1.0607534695939902,9,484,3585
1022,bus_1145,330.0,-0.006458631039706832,1.027,2,1363,1597
1736,bus_2238,66.0,-0.4509378419414634,0.97713,6,314,-4087
1873,bus_3415,11.0,-0.4844088287588585,1.0266102420253624,11,-127,2990
1890,bus_1125,330.0,-0.060686277748981596,1.0504738640700926,4,978,-738
816,bus_2074,0.65,0.1259124288195819,1.0137912743521353,5,-14,-3759
974,bus_4286,66.0,0.9722921277884098,1.0350330698079813,14,-1730,-2741
1144,bus_3385,110.0,-0.34319283369703096,1.0380728973350946,11,-496,2609
778,bus_3199,132.0,-0.3542003064418222,1.0283402277843294,8,-961,6663
901,bus_2170,220.0,-0.4531795016294489,1.0473604230498752,6,805,-3201
975,bus_5077,110.0,-0.039237807092336666,1.0513241726512617,15,1415,-6262
1109,bus_2108,220.0,-0.30855637461874924,1.0532988022902285,6,380,-3402
890,bus_2177,220.0,-0.2577878238021362,1.057617712468361,6,193,-3623
422,bus_2251,66.0,-0.12712947268472116,1.046782295747608,6,923,-2947
338,bus_2285,66.0,-0.5512818795403104,1.0283572536763652,6,927,-3645
1465,bus_1223,132.0,-0.21199083554976328,1.0511449384797837,2,-253,-282
1325,bus_4000,33.0,0.9869403543508327,0.9660778373855436,12,-2910,-1044
275,bus_2210,66.0,-0.4735283819392949,1.0522673135079084,6,430,-4263
1389,bus_3633,110.0,-0.32923318149853065,1.0515672087287053,11,-1147,2506
444,bus_3376,66.0,-0.35704877992592504,1.043815396334914,8,-964,7085
1842,bus_3530,132.0,0.016402100071869218,1.0737176770047565,9,-1231,4614
923,bus_1403,132.0,-0.3082270207408814,1.0498289736824362,2,287,140
452,bus_5136,110.0,-0.12365818448755962,1.0200327842979684,15,651,-6556
1511,bus_5047,13.8,-0.12429765151383292,0.9921825455435739,15,1837,-5960
1790,bus_3591,275.0,-0.26105501213304355,1.0536492981037135,8,-1070,5934
1580,bus_3444,20.5,0.1934439304666947,0.97748,9,-307,3700
113,bus_1020,23.0,0.2214018688331439,1.01577,3,911,407
883,bus_4444,11.0,0.9775265357532225,0.9970763406716594,14,-2351,-3218
309,bus_1374,132.0,-0.3550556622084452,1.0511641521809494,2,467,-265
1155,bus_2247,33.0,0.11673539052042817,0.98135,7,1534,-4493
132,bus_1086,11.0,-0.40117297653484274,1.064462696818856,2,-670,558
37,bus_2256,66.0,-0.17203222214392186,1.0133005547664948,6,907,-2953
1496,bus_1551,33.0,-0.17118332156426916,1.068493292128574,2,753,586
741,bus_4039,13.2,1.0578588284278863,0.9989252074066408,13,-2452,-1688
1420,bus_2178,220.0,-0.46651207273344913,1.037808599627651,6,900,-3575
527,bus_3457,6.6,-0.46459895660589,0.9822803155095595,8,-2042,7026
669,bus_5142,220.0,-0.07265296472185245,1.0946713623708404,15,1013,-5622
1397,bus_1071,15.75,-0.08816285786954399,1.06354,4,795,-1987
485,bus_2226,66.0,-0.44490931959814745,0.9958065803943889,6,279,-4035
1976,bus_1356,132.0,-0.20771294382116812,1.0798014779041951,1,1264,1484
1159,bus_2234,66.0,-0.26109509629946753,1.0311392640156765,6,766,-2913
71,bus_4379,33.0,1.0191018363785331,0.9888942490355244,14,-2084,-4020
863,bus_4110,275.0,1.1040580638590491,1.0390632654540972,13,-2493,-1830
1406,bus_1559,66.0,-0.26912570754427895,1.0237279816710545,1,1771,1914
1595,bus_3506,110.0,-0.2908606935749788,1.0522179596085128,11,-1055,3399
69,bus_2277,66.0,-0.5501549079452858,1.06298,7,1059,-3919
1655,bus_3225,132.0,-0.5522808777625863,1.0014808852597294,8,-2013,6902
442,bus_1078,12.5,0.18369238813713604,1.00307,4,1459,-1470
404,bus_4137,275.0,0.972976792523375,1.0492667084918716,13,-1782,-2384
904,bus_5204,11.0,-0.14502002811518852,1.0288922150662603,15,1418,-6149
540,bus_1458,132.0,-0.3017791203416584,1.037554727391866,2,82,758
625,bus_4479,11.0,0.9633686677124899,1.040219026433706,13,-1940,-1963
1349,bus_2339,11.0,-0.3282811326428885,0.9971379463425528,6,334,-3643
1051,bus_1257,132.0,-0.22798062506222286,1.065104816321454,1,731,1347
1741,bus_3172,132.0,-0.3111385796070227,1.036920087833526,8,-1334,6180
1061,bus_5240,22.0,-0.16282871674642652,1.0206458836274368,15,1125,-5907
713,bus_3164,132.0,-0.3030224618769323,1.028593473775604,8,-1247,5882
1932,bus_2352,11.0,-0.3483980420955258,0.9679679727885976,7,947,-4029
1747,bus_2122,220.0,-0.2625138787145463,1.0332599932298012,6,829,-3277
503,bus_1361,132.0,-0.07377449258968098,1.0561578019231492,4,2186,-1475
248,bus_1623,66.0,-0.11819542409149657,1.1000000032806603,1,1924,1854
1175,bus_4003,0.6899999999999998,1.0465385037185295,0.99352,12,-4058,-1874
1351,bus_1589,33.0,-0.21929896048931047,1.0812559339677894,1,2052,2095
647,bus_1449,132.0,-0.09740523073557951,1.0446460304437917,4,1861,-1281
1526,bus_4434,7.6,1.0192504430535774,0.9890138415337242,14,-2098,-4013
1542,bus_4453,11.0,0.9546086864262636,1.0283058940973022,13,-2227,-2610
1945,bus_2312,22.0,-0.5648091855770985,0.9981661361602976,7,1064,-4051
949,bus_4044,9.5,1.0578588289453734,0.9989252067458285,13,-2437,-1620
1217,bus_5137,110.0,-0.140461503528466,1.0266691096579124,15,1725,-5846
1696,bus_3613,275.0,0.05544772026062009,1.0797792921548544,9,419,3556
1794,bus_4450,11.0,0.9271848029152857,1.0082487778134486,14,-2358,-3007
1954,bus_1130,132.0,-0.3598228336002057,1.051612000714551,2,734,-379
1935,starbus_xf_2077_2205_2347_1,220.0,-0.24997931967834294,0.9954329258483137,5,-409,-3284
506,bus_1239,132.0,-0.23834140528216413,1.0593811098673116,1,380,1278
664,bus_1537,33.0,-0.09567838168795907,1.083924832986157,4,915,-2259
1350,bus_3645,11.0,-0.36460484882695177,1.0067857325535505,11,-1163,3254
821,bus_4325,66.0,0.9806425556610221,1.0621884431144903,13,-1886,-1930
1274,bus_3396,33.0,-0.36180027171219103,1.0026976771950669,11,-1030,3726
166,bus_3456,11.0,-0.4672332945951301,0.9305555683693598,8,-1938,6945
810,bus_2196,275.0,-0.14907870465999304,1.0216229320947314,5,-491,-2732
1359,bus_2304,22.0,-0.15750289975936405,1.0244014877436112,5,-388,-2854
97,bus_5063,110.0,-0.18038491410882457,1.0557240861971138,15,1434,-5510
1596,bus_1634,33.0,-0.07890111916819356,1.0522509665649347,2,639,56
351,bus_4436,11.0,0.9843898780342629,0.9832106488531803,14,-2029,-4085
1445,bus_3624,275.0,0.010250833806767445,1.088531565596881,9,-25,3843
1616,bus_3295,21.0,0.05569807157851752,1.07483,10,562,3886
745,bus_3643,132.0,-0.333379075016586,1.025088343202311,8,-1160,6857
469,bus_4075,11.5,0.276334896665774,1.0353458795360362,14,-932,-2764
487,bus_1499,11.0,-0.46419769864050703,1.042571125045101,4,664,-701
335,bus_1450,132.0,-0.07387704736596223,1.0564557084924384,4,2287,-1477
542,bus_3100,33.0,-0.13508609008617067,1.0405129969654145,11,-1000,2976
592,bus_1434,66.0,-0.2506595321206545,1.0407373757031757,2,468,-410
1852,bus_3517,19.1,-0.4609929087407395,0.9942483024521686,8,-1629,6712
1244,bus_5036,11.0,-0.18690187506578348,1.01721,15,759,-5693
582,bus_1199,132.0,-0.08185872569532102,1.0723766136022048,4,944,-1807
1769,bus_3205,110.0,-0.2963870903178795,1.0517165692573855,11,-1012,3485
1366,bus_5116,110.0,-0.07753256426510376,1.0429853172893198,15,1193,-5956
1805,bus_1212,132.0,-0.3530782978945438,1.0510317830927647,2,710,-618
623,bus_4202,132.0,0.9121406932842294,1.0039651925975015,13,-1611,-2026
464,bus_4022,0.6899999999999998,1.2629826862417133,1.01263,12,-3032,-1224
410,starbus_xf_3371_3372_3373_2,110.0,-0.35690173959434135,1.0249459724068735,11,-1496,3449
1107,bus_2054,0.6899999999999998,0.16627627143467058,1.0321487423529092,5,-309,-3712
244,bus_1254,132.0,-0.33867273538118425,1.04364950471473,2,673,-588
650,bus_1558,11.0,-0.4449463847757653,1.0013963180793093,2,76,981
1030,bus_3132,11.0,-0.32075404980476246,1.0290530387977055,11,-1095,3285
1370,bus_2239,66.0,-0.19046303728017097,1.0258866555578627,5,105,-3527
1417,bus_3431,20.0,0.19388353161522423,1.01886,9,-250,4608
1722,starbus_xf_3371_3372_3373_1,110.0,-0.3535406176440144,1.0250323860532913,11,-1496,3449
443,bus_1087,11.0,-0.4008996961241409,1.0544496338695404,2,-707,529
987,bus_4368,33.0,1.140557206770924,1.0116001533784718,12,-2979,-1308
1587,bus_3211,132.0,-0.2925364994832125,1.025755173126864,8,-1228,6939
1908,bus_4416,11.0,0.9592808788118133,0.988674284919407,13,-2434,-2245
457,bus_4145,275.0,0.9640131787637686,1.0469676983228182,13,-1727,-2102
1858,bus_3423,20.0,0.14436320148591072,1.0694323900877698,9,-243,3682
1917,bus_1281,132.0,-0.3538853652978019,1.0509862160103354,3,882,-668
1630,bus_4376,22.0,0.986490825701423,1.0951262815508012,12,-2945,-395
83,bus_1625,66.0,-0.2373545180876546,1.040602000169125,2,329,-115
1485,bus_4492,11.0,1.0217272252390357,0.9383964168498145,12,-3918,-1747
1755,bus_5013,11.5,-0.3189297013126557,1.0137096630003362,15,600,-5403
873,bus_3452,11.0,-0.3522177086327765,1.0374132690372215,8,-879,6634
945,bus_5000,33.0,-0.1253969819654471,0.9889426478079788,15,1877,-5949
1503,bus_4204,132.0,0.928409250052623,1.06298,13,-1944,-1667
1055,bus_4380,33.0,0.9561077357353198,1.023416014707176,13,-2074,-2338
1832,bus_5147,220.0,-0.17156679447967066,1.0770504062583346,15,1079,-5510
546,bus_1459,132.0,-0.14668185764141642,0.9844887487467663,3,1135,-792
846,bus_2028,15.0,0.14604431951260127,0.97242,5,749,-1979
462,bus_1007,22.0,-0.035448248592116316,1.0825244685658986,5,260,-3033
744,bus_3243,132.0,-0.28462026217938313,1.0536492981037135,8,-629,6039
1197,bus_5224,1.0,-0.13590294034500647,1.0486606884599075,15,929,-6253
1036,bus_2066,11.0,-0.3941313589959201,1.0513830473161494,7,1381,-4708
703,bus_3477,132.0,-0.1335667911437844,1.0461912279175505,9,-1022,4658
496,bus_2023,15.0,0.03361786929792451,0.9940816057363192,5,784,-1957
67,bus_1561,22.0,-0.06309459768954241,1.035991866464995,5,686,-2685
1222,bus_3365,33.0,-0.379487601507821,1.0094768825942981,11,-1266,2451
1660,bus_5194,22.0,-0.16425787105329337,0.9733960932016995,15,1629,-5829
1886,bus_1630,132.0,-0.2438117628984174,1.0684991139826105,1,907,1571
403,bus_3204,110.0,-0.2966196012558039,1.0512490517296518,11,-989,3482
321,bus_3472,33.0,-0.36119641304505395,1.0172713917449772,11,-489,2977
406,starbus_xf_1428_1501_1539_1,132.0,-0.23666870570559925,1.0482826699121668,2,156,-160
1065,bus_4240,66.0,0.9843869431635995,1.02314491412983,13,-2397,-2645
1131,bus_4025,33.0,1.0729271506365075,1.0990508791584408,12,-2959,-1413
1196,bus_4373,33.0,0.9657073735979463,1.0476190499404094,12,-2685,-1080
1982,bus_4393,33.0,0.16441747135417337,1.0237538202818708,14,-942,-2695
1488,bus_1236,132.0,-0.3131262039206195,1.049703806904925,2,645,137
1183,bus_1262,132.0,-0.21422045158311337,1.0728298104569711,1,991,1375
1277,bus_5052,110.0,-0.09344321114669588,1.064082225779875,15,522,-5879
436,bus_1099,500.0,0.06793269241031377,1.0747930173806841,2,825,368
1634,bus_1580,66.0,-0.09208944506685861,1.0487312761406185,1,2801,2749
409,starbus_xf_1616_1027_1618_1,66.0,-0.04502791914385214,1.0228093511140575,1,2815,2889
953,bus_3222,110.0,-0.2916332428323532,1.0551235237180616,11,-945,3336
682,bus_4418,11.0,0.9721382539371469,1.012828813800457,13,-2466,-2423
750,bus_4026,0.6899999999999998,0.98694039215709,0.99318,12,-2919,-1065
1336,bus_1159,132.0,-0.046704329407300134,1.027,1,1823,2202
643,bus_1444,132.0,-0.23945670065615668,1.0414293770050043,1,1814,1949
1751,bus_3069,132.0,-0.28365953729909416,1.0352198592191362,8,-725,6053
1809,bus_1305,132.0,-0.33869201367965046,1.0451935381448778,2,853,-451
927,bus_2283,66.0,-0.3671257436045779,1.0198173039566152,6,132,-4155
22,bus_1617,66.0,-0.03777300615671503,1.0285494485460802,1,2829,2850
1214,bus_1263,132.0,-0.20562655348684497,1.0668448946871865,2,89,-202
177,bus_4101,275.0,0.055312641191736886,0.9886532544441814,14,-707,-2550
329,bus_2093,20.0,-0.2139884399295207,0.97286,7,966,-3987
1180,bus_4482,11.0,1.0486241127363474,0.988611228697981,14,-2016,-3389
414,bus_3390,110.0,-0.2694075928195167,1.051897148302163,11,-1030,3163
1490,bus_5130,110.0,-0.16542771735599776,1.0168343910245399,15,1138,-5920
1733,bus_5192,22.0,-0.3430324608725242,1.0288420662411002,15,722,-5364
1906,bus_2211,66.0,-0.47548687265946793,1.0511869420387072,6,411,-4354
860,bus_4229,66.0,0.43998858062387514,0.9057718051094805,13,-2143,-896
31,bus_1167,220.0,-0.08919936795519867,1.0425849666554408,5,844,-2351
288,bus_5173,22.0,-0.16914392878542397,1.069976584687954,15,301,-5861
123,starbus_xf_4031_4028_4027_2,66.0,0.9825374371923044,1.0508044061813138,13,-2169,-2688
557,bus_3226,110.0,-0.29370597039449214,1.0533543736780457,11,-1030,3422
1574,bus_3272,132.0,-0.19393005955832174,1.0337,9,-134,5468
1642,bus_3414,11.0,-0.4891731547072617,1.0129403995409858,11,-125,2966
96,bus_4402,11.0,0.7467907299088412,1.0140752553994403,12,-3245,-1797
101,bus_4209,132.0,0.8630645432238345,0.9837325071748986,13,-1518,-1647
154,bus_5100,110.0,-0.1275540856397039,1.027823872392618,15,1251,-6125
1881,bus_1479,132.0,-0.0925728471311933,1.0680364430731994,4,893,-1656
1023,bus_3565,275.0,-0.1509813782723702,1.0858195049692354,9,-560,5289
28,bus_1211,220.0,-0.05172192481319693,1.0879857865708882,5,698,-2614
529,bus_2323,10.5,-0.25728097954933404,1.02602,6,954,-3371
1396,bus_2127,220.0,-0.26109509587353796,1.0189112999284553,6,786,-2975
1849,bus_4013,0.6899999999999998,1.0833958350397537,1.0890401438303257,12,-3078,-1895
1913,bus_2037,10.5,-0.16798357705746653,0.93803,7,1274,-4304
158,bus_3494,19.0,-0.1760108667529633,1.091501308222287,9,-496,5364
666,bus_4006,11.0,1.0208084964503406,0.9256558614527681,12,-4015,-1769
818,bus_4017,0.48,1.0799797403112603,1.0541071957697887,12,-3070,-1848
1195,bus_3120,132.0,-0.18150246074511042,1.0837223132049518,9,-535,5511
509,bus_2085,10.5,-0.4635034729186666,0.95863,7,1029,-3844
1824,starbus_xf_2162_2271_2315_5,220.0,-0.04392113263600742,1.1000000105201975,5,237,-3162
302,bus_1208,132.0,-0.01917404961694093,1.077585753701982,4,2398,-1573
1673,bus_4258,66.0,1.0159302473044904,1.0023286418696917,14,-2137,-3869
988,starbus_xf_2077_2205_2346_2,220.0,-0.2502141326496319,0.9953864443885309,5,-409,-3284
1659,bus_4389,33.0,0.4602252767415493,0.8999999902427821,14,-1243,-1976
1772,bus_5172,11.0,-0.18826317079004162,1.0654733461595356,15,1502,-5586
1482,bus_3147,66.0,-0.3605440975489456,1.0444408204922224,8,-828,6943
1681,bus_3278,132.0,-0.05031800438703237,1.0709646480259616,9,485,4116
1070,bus_5113,110.0,-0.18690187424676435,1.0112838829085105,15,830,-5662
1738,bus_1178,132.0,-0.303756665935689,1.048723837273413,2,524,-60
558,bus_3471,110.0,-0.3193729448613225,1.0571902657771548,11,-478,2930
898,bus_3171,110.0,-0.09065979643028099,1.0398503037506353,11,-866,2904
1086,bus_5234,11.0,-0.08814669019429079,0.9902001740472847,15,577,-6079
104,bus_5020,11.0,-0.03889779270374545,1.04821,15,1454,-6257
121,bus_4486,11.0,0.9272324803315326,1.0250000330089428,14,-1784,-2804
385,bus_1375,132.0,-0.2152160542018116,1.0515051876554455,2,112,-493
405,bus_2279,66.0,-0.5218490708851701,1.050798950782197,7,1031,-4245
705,bus_1468,132.0,-0.33052850368379105,1.0351637926171948,2,118,641
198,bus_3310,66.0,-0.3295406937229514,1.0524001419774087,8,-1011,7028
1088,bus_2300,22.0,-0.49675664899552735,1.045022524629632,6,490,-4179
1648,bus_3308,11.0,-0.47096506336210037,0.9648889435370758,11,-1705,2130
1859,bus_4415,11.0,0.9824688245848542,1.074536948640213,13,-2064,-2666
1283,starbus_xf_4187_4230_4495_2,132.0,0.43861459764359356,1.06298,13,-2161,-871
191,bus_1397,132.0,-0.2516276602516919,1.068617256129386,1,927,1615
920,bus_3044,132.0,-0.052727474393473604,1.0403319848430455,8,-973,5330
46,bus_1040,15.4,0.21069270468464413,0.98407,4,1374,-1592
147,bus_3356,33.0,-0.3852220234570713,1.0284787337026453,11,-226,3209
1745,bus_1326,132.0,-0.35072640565266416,1.0501443397377246,2,579,-361
513,bus_2076,0.6899999999999998,0.39582158246873284,1.06914,6,79,-4685
772,bus_3353,33.0,-0.36795778854939876,1.034603501041466,11,-386,2501
1227,bus_2338,33.0,-0.475427200057728,1.0691795032292442,7,1031,-4353
1758,bus_3437,15.0,0.04433403343000103,1.0330356227386954,10,600,3549
1164,bus_3329,132.0,-0.5117647967699998,1.0215757674662667,8,-1687,7268
236,bus_5201,11.0,-0.13141992112379586,1.0455358731883102,15,850,-6309
316,bus_5026,11.0,0.08938036676153918,1.0193710067447181,15,1317,-6224
386,starbus_xf_5093_5202_5203_1,110.0,-0.15820575759520336,1.0473505359390354,15,958,-6360
1718,bus_4361,33.0,0.9942475963039921,1.0493466847133341,12,-3182,-1502
893,bus_2265,66.0,0.12128547028768126,0.97713,6,77,-4396
1678,bus_2161,220.0,-0.3581980931036112,1.0395120520107106,6,348,-3879
25,bus_1023,0.6899999999999998,0.0703806011365565,1.07713,4,1660,-1072
493,bus_2225,66.0,-0.47987052179724826,0.9829272382639249,6,341,-4144
677,bus_3087,22.0,-0.5596036932542442,1.000054773105394,8,-1726,7292
1958,bus_4203,132.0,1.0118033464094067,1.0221401039608229,12,-3043,-1564
337,bus_2175,132.0,-0.08829443249594056,0.9767937828069259,5,-166,-3350
1501,bus_1406,132.0,-0.34703077068368576,1.055029745074609,2,485,488
1232,bus_5097,110.0,-0.12592097638047686,1.0283312542285763,15,1355,-6119
1588,bus_2069,11.0,-0.33864371543294064,0.99081,7,1355,-4754
1807,bus_3326,33.0,-0.3776695595988733,1.0244205793999026,11,-1331,2135
981,bus_3122,66.0,-0.1035647126615954,1.0762895414593603,9,-1335,5018
1170,bus_4045,10.5,1.0578588284124684,0.9989252108001028,13,-2451,-1601
9,bus_1501,66.0,-0.23881606477312117,1.0478066280143026,2,73,-156
728,bus_3397,110.0,-0.3414063401388392,1.0458563963832033,11,-1728,2079
1335,bus_4275,66.0,0.995585596688038,1.0177437947609143,14,-2291,-2954
819,bus_4320,66.0,0.9764712177151832,1.0770374571016956,13,-1945,-2363
1823,starbus_xf_4104_4041_4042_2,275.0,1.0578588283753159,0.9989252148529868,13,-2402,-1656
516,bus_3133,11.0,-0.3103744211537263,1.0178041465250862,11,-1085,3311
137,bus_5176,6.6,-0.10289233431750854,1.0143619005773585,15,1127,-6405
216,bus_4401,11.0,1.0706059215731911,0.9698756769384488,12,-3745,-1757
189,bus_1553,11.0,-0.4406779314095115,1.0166763140233441,3,1168,-486
1135,bus_3475,132.0,-0.21264502940860877,1.0622837476921587,9,-1177,4045
1552,bus_5035,11.0,-0.10961272605077968,1.02356,15,750,-5680
1962,bus_4430,11.0,0.9977000066052927,0.9885717518534206,14,-1942,-3404
187,bus_1354,132.0,-0.33381251870954814,1.0361546029517357,2,-379,380
455,bus_1435,132.0,-0.24215152066005244,1.018366135178053,2,-444,-283
1190,bus_4321,66.0,0.9747143365935771,1.0650803808057347,13,-1880,-2134
284,bus_4066,15.75,1.2946993524841621,1.01738,14,-2002,-3402
294,bus_3003,33.0,-0.3111385769473238,1.0369200169288113,8,-1473,6366
122,bus_4414,11.0,0.9818246822942696,1.073833046449698,13,-2087,-2646
978,bus_1357,66.0,-0.3625592497759778,1.0260516276141154,1,-1074,1989
1035,bus_3306,110.0,-0.3409601834752023,1.0462949388761864,11,-1608,2122
1379,bus_3354,110.0,-0.30432850034768194,1.059217262896589,9,-564,4081
126,bus_4363,33.0,1.2787727904125596,0.9906050681564106,13,-2757,-1977
1578,starbus_xf_5094_5202_5203_2,110.0,-0.15864256227077606,1.047232319357497,15,973,-6363
952,bus_1104,330.0,-0.06958969429149522,1.027,1,1748,2235
382,bus_4184,132.0,0.9183286514262721,1.0289053029336805,13,-2137,-1434
1461,bus_5223,110.0,-0.03909423323322408,1.0511762153956694,15,1291,-6185
296,bus_3573,275.0,0.05995958830120667,1.0927176675835448,9,-314,4388
484,bus_1331,132.0,-0.053555746046304024,1.06473035513081,1,2000,2110
203,bus_4386,33.0,0.8094492926402644,0.9599837390683936,13,-1471,-1726
624,bus_4463,11.0,0.901639194059321,1.0207338779346404,14,-1720,-2989
685,bus_3432,132.0,-0.037394395501141,1.0455877380942258,8,-1221,5429
785,bus_4452,11.0,0.9031201636975165,0.9972735039005133,13,-2117,-2487
990,bus_3240,132.0,-0.46634559980870977,1.0144429772009662,8,-1445,7178
1838,bus_1369,33.0,-0.4006145236904155,1.0078673265809241,2,-473,449
1818,bus_2320,22.0,-0.7343970919305012,1.0242481347468095,6,869,-3729
553,bus_2340,11.0,-0.3282811322736795,0.9971379531306602,6,356,-3649
1450,bus_4036,11.5,0.9836521053135142,0.9724851167002108,13,-2719,-2698
1590,bus_2201,500.0,-0.36156800621816426,1.0579283898863827,6,574,-3521
54,bus_4464,11.0,0.9248219479584626,1.0353489774734148,14,-1626,-3336
843,bus_1612,11.0,-0.17055621113141553,1.0565794619901951,1,2233,2144
1154,bus_1026,132.0,-0.10196276694343231,1.0737695234199485,1,1948,2390
99,bus_3529,132.0,-0.3230822971023446,1.06298,8,-1282,6854
1050,bus_1296,132.0,-0.13078162065502197,1.08252260319495,4,629,-1107
200,bus_4374,33.0,0.9533355699988687,1.0566167197895686,12,-2669,-784
626,bus_1497,132.0,-0.13957674762054792,1.0833255589876285,4,889,-1977
214,starbus_xf_1428_1501_1540_2,132.0,-0.234466769811002,1.0487725143760835,2,156,-160
185,bus_3312,110.0,-0.31685982163001,1.0538088374929084,9,-877,4131
1319,bus_2021,17.0,0.028898928602415757,0.95996,5,771,-1954
1926,bus_1157,330.0,-0.025627212593229264,1.070604761202805,2,518,61
323,bus_3361,11.0,-0.48155673306462365,1.0041982527165227,11,-1600,3528
1924,bus_1488,132.0,-0.3572862174211219,1.0466952879105467,2,318,946
562,bus_3299,110.0,-0.3292357150818124,1.0515757155603318,11,-1209,2547
885,bus_5181,11.0,-0.06884690439402665,1.0117075157112703,15,443,-5908
1047,bus_3554,275.0,-0.06330026683997911,1.0682078505336667,9,-869,4570
1453,bus_4111,275.0,1.0103303745921741,1.0336357021220681,12,-3039,-1644
585,bus_3364,11.0,-0.4556607870760715,1.0153706682965131,11,54,3191
1451,bus_1136,132.0,0.206001382612786,1.06298,4,2127,-1817
796,bus_1285,132.0,-0.07431404266482348,1.0124582562962703,1,2296,2442
1759,bus_4005,11.0,1.0416928141409056,0.9427779565071487,12,-3913,-1793
397,bus_1526,33.0,-0.18886898732254281,1.0477788837979827,2,695,159
1533,bus_1547,11.0,-0.32318690372344117,1.0146491452400865,2,668,1050
345,bus_3194,132.0,-0.3178912915020374,1.0171431181809367,8,-1502,6107
1106,bus_4273,66.0,1.0021150508516676,1.0186033177045672,14,-2347,-3142
1184,bus_4019,0.6899999999999998,1.5778921689993748,1.01703,13,-2914,-2084
868,bus_3276,66.0,-0.36104260917630776,1.0398328438481848,8,-942,6940
1206,bus_1209,66.0,-0.048137080944342006,1.0807399683146854,4,2478,-1579
470,bus_4303,66.0,0.9712713875080043,1.0438544945930532,14,-1601,-3239
142,bus_3187,132.0,-0.21029057992410385,1.060833198101229,9,-1347,4373
730,bus_3441,110.0,-0.33889257841735004,1.048195753738958,11,-1443,2173
1297,bus_3381,11.0,-0.38294840964585386,1.1000000106521224,11,-410,2650
550,bus_5205,11.0,-0.14608222833616413,1.0275643970040609,15,1049,-6287
1938,bus_2229,66.0,-0.13144657224754883,1.0529798960693917,6,994,-2933
1262,bus_4483,7.6,0.9812336520093279,0.9583158164429627,14,-2056,-3852
327,bus_1626,66.0,-0.25061714831299564,1.0406686676843404,2,355,-490
251,bus_4221,132.0,0.3098621048777407,1.0755469937532347,14,-921,-2976
1118,bus_2102,132.0,0.1357190418323417,1.051081779785911,4,855,-1853
1181,starbus_xf_1430_1502_1543_2,132.0,-0.29119816337522314,1.0428636823029886,2,243,911
588,bus_3635,110.0,-0.35305324659927967,1.0329672757990476,11,-687,2591
1599,bus_5185,22.0,-0.10265900124851325,1.0566852475768969,15,1808,-5646
6,bus_4266,66.0,1.005219776076628,1.0202665614864552,14,-2234,-3018
1619,bus_5162,220.0,-0.07767410609921838,1.0427654786007299,15,805,-6131
1711,bus_1652,33.0,-0.33837011880914186,1.0541300391738233,2,16,475
1290,bus_1578,66.0,-0.09305596151338631,1.0447533252037193,1,2502,2560
257,bus_4404,11.0,0.7752838565366525,1.0090191581674721,12,-3241,-1776
1643,bus_4230,66.0,0.43397642047167,0.903709606821805,13,-2163,-830
950,bus_2274,66.0,-0.5744466640322684,1.04226418100918,6,860,-3741
163,bus_3446,11.0,-0.27339898881830177,1.007170769838067,11,-503,2553
1171,bus_4094,275.0,1.0117435992398853,1.0535789757876575,13,-2143,-2100
271,bus_1498,66.0,-0.3634329249335973,1.0245315127879802,1,-1114,1955
605,bus_3279,132.0,-0.06288611335256204,0.94245,9,569,4242
1376,bus_1012,0.6899999999999998,0.02009664235731853,1.01546,4,327,-1203
1661,bus_5203,11.0,-0.17409847020969385,1.043272863035651,15,960,-6395
1509,bus_2215,66.0,-0.3892519818617646,1.0061933395509874,6,167,-3906
1475,starbus_xf_5088_5175_5241_4,110.0,-0.10539230922901256,1.0178373256494164,15,1157,-6348
1604,bus_5069,110.0,-0.12200875003428018,1.0512389507489872,15,495,-5796
639,bus_1047,17.5,-0.17118332306714276,1.0017986471343925,2,792,555
1212,bus_1153,330.0,-0.15552901470399155,1.0227194903791172,2,997,1100
1819,bus_5200,11.0,-0.13279912205695973,1.0443820330757352,15,834,-6302
1230,bus_3165,132.0,-0.2977558034463631,1.0385282086956815,8,-1049,5738
